planet_name,period,duration,depth,planet_radius,stellar_temp,stellar_radius,is_planet
Kepler-473 b,14.55730897,7.7643,956.9,4.32,5774.0,1.412,1
Kepler-258 c,33.6528474,3.9616,1140.8,3.05,4954.0,0.885,1
Kepler-32 b,5.90127815,2.1979,1525.2,1.94,3731.0,0.498,1
Kepler-32 c,8.75209691,2.3742,1367.6,1.83,3731.0,0.498,1
Kepler-32 d,22.78078241,3.3002,1925.1,2.17,3731.0,0.498,1
Kepler-32 e,2.896005211,1.6776,614.1,1.23,3731.0,0.498,1
Kepler-32 f,0.742957911,0.6688,843.3,1.47,3731.0,0.498,1
Kepler-752 b,18.82744023,4.664,1006.2,2.7,5687.0,0.86,1
Kepler-753 b,5.747711909,1.8923,820.1,1.86,4252.0,0.632,1
Kepler-18 b,3.504691252,1.9811,315.1,2.03,5356.0,1.055,1
Kepler-418 b,86.67856052,10.1289,8244.1,9.83,5822.0,1.081,1
Kepler-418 c,12.21828097,2.6969,1843.4,5.1,5822.0,1.081,1
Kepler-1737 b,64.617518,5.796,2486.6,5.4,5043.0,0.881,1
Kepler-781 b,13.21409607,3.5641,1154.8,2.77,5333.0,0.728,1
Kepler-272 c,6.05729966,3.7419,385.2,1.94,5334.0,1.004,1
Kepler-740 b,3.584101048,2.7316,2608.1,4.66,5739.0,0.922,1
Kepler-13 b,1.763587535,3.16877,4590.6,21.42,9107.0,3.031,1
Kepler-471 b,5.014234733,4.589,6536.0,10.63,6490.0,1.307,1
Kepler-259 b,8.11528727,3.211,834.9,3.1,5926.0,0.887,1
Kepler-259 c,36.9250409,4.9381,902.0,3.01,5926.0,0.887,1
Kepler-1732 b,32.3122867,6.569,677.8,4.84,5821.0,1.494,1
Kepler-1733 b,9.22961384,2.235,492.1,2.79,6320.0,1.252,1
Kepler-754 b,14.5598556,5.624,290.6,1.64,5959.0,0.966,1
Kepler-472 b,4.176254191,3.6716,1360.1,3.07,4957.0,0.776,1
Kepler-766 b,6.10027621,4.7476,766.6,2.59,5957.0,0.937,1
Kepler-112 b,8.408878137,3.4967,798.9,2.28,5551.0,0.812,1
Kepler-272 d,10.93725572,3.0822,421.6,2.41,5334.0,1.004,1
Kepler-272 b,2.97136658,2.716,233.3,1.52,5334.0,1.004,1
Kepler-782 b,158.6850022,11.5372,898.3,3.08,5751.0,1.034,1
Kepler-273 b,2.936527336,1.771,352.3,1.92,5359.0,1.002,1
Kepler-741 b,7.03902016,3.8633,529.8,2.45,6321.0,1.058,1
Kepler-742 b,8.360870704,2.7144,2039.7,3.67,4743.0,0.81,1
Kepler-1731 b,21.76129812,1.243,1300.7,2.53,4859.0,0.72,1
Kepler-767 b,161.5278347,3.6734,4653.6,8.19,5778.0,1.213,1
Kepler-768 b,11.39102358,2.303,448.6,1.67,4983.0,0.728,1
Kepler-24 c,12.33343853,6.221,536.4,4.12,5896.0,1.24,1
Kepler-273 c,8.01500821,3.0137,363.0,2.0,5359.0,1.002,1
Kepler-783 c,7.053934488,1.7244,511.5,2.36,5357.0,0.863,1
Kepler-783 b,4.29263699,2.7,61.4,0.68,5357.0,0.863,1
Kepler-1738 b,7.6746614,1.9374,503.0,2.8,6063.0,1.001,1
Kepler-42 b,1.213770423,0.5532,1821.0,0.78,3292.0,0.148,1
Kepler-42 c,0.453287416,0.4445,1461.5,0.76,3292.0,0.148,1
Kepler-42 d,1.865114193,0.4279,1124.8,0.66,3292.0,0.148,1
Kepler-290 c,36.7704935,4.42,1346.6,2.83,5142.0,0.755,1
Kepler-290 b,14.58932429,2.4184,831.3,2.32,5142.0,0.755,1
Kepler-290 d,0.764017553,1.103,128.2,0.86,5142.0,0.755,1
Kepler-61 b,59.8780258,4.8027,1419.1,2.19,4016.0,0.599,1
Kepler-297 c,74.92768653,4.74,4119.2,6.39,5618.0,0.897,1
Kepler-297 d,150.0189511,4.3823,4319.7,32.6,5618.0,0.897,1
Kepler-844 b,2.613020421,1.9588,599.7,1.5,3883.0,0.517,1
Kepler-845 b,0.927859786,1.4279,515.3,1.79,4815.0,0.699,1
Kepler-1750 b,205.912735,9.992,2378.8,4.68,5644.0,0.969,1
Kepler-23 b,7.10695741,5.1462,131.0,1.72,5761.0,1.518,1
Kepler-280 b,2.1395563,2.0678,266.1,1.76,5534.0,1.08,1
Kepler-280 c,4.807103254,0.9393,450.5,2.96,5534.0,1.08,1
Kepler-56 c,21.4054422,11.721,409.3,11.64,4838.0,4.361,1
Kepler-56 b,10.5007712,14.522,183.4,5.68,4838.0,4.361,1
Kepler-285 b,2.633852528,2.0206,259.8,1.38,5114.0,0.878,1
Kepler-285 c,6.18670882,2.909,202.6,1.21,5114.0,0.878,1
Kepler-286 b,1.796320953,1.9139,210.9,1.2,5576.0,0.829,1
Kepler-286 c,3.468073,2.361,243.9,1.29,5576.0,0.829,1
Kepler-286 d,5.9142668,2.661,253.2,1.31,5576.0,0.829,1
Kepler-476 b,14.00640392,4.6919,716.4,3.11,5788.0,1.124,1
Kepler-291 b,3.546531809,2.2746,442.7,2.18,5993.0,0.986,1
Kepler-291 c,5.70070626,1.6408,379.8,2.03,5993.0,0.986,1
Kepler-292 f,20.8341497,4.522,803.1,2.26,5296.0,0.808,1
Kepler-292 d,7.0556584,3.0479,705.6,2.13,5296.0,0.808,1
Kepler-298 b,10.47548084,2.3024,1070.7,2.11,4463.0,0.611,1
Kepler-298 c,22.92886314,2.0831,908.9,2.08,4463.0,0.611,1
Kepler-298 d,77.4740991,4.168,1543.6,2.63,4463.0,0.611,1
Kepler-299 c,6.88595222,4.148,428.5,2.68,5616.0,0.999,1
Kepler-474 b,5.660669429,4.6483,737.8,3.24,5746.0,1.173,1
Kepler-798 b,13.71938426,5.5677,316.4,1.98,6387.0,1.105,1
Kepler-286 e,29.2214959,4.014,394.0,1.81,5576.0,0.829,1
Kepler-287 c,44.8520997,3.5729,780.8,3.35,5514.0,1.071,1
Kepler-287 b,20.34237838,2.3351,564.6,2.88,5514.0,1.071,1
Kepler-11 g,118.3786735,9.5574,1083.3,3.4,5657.0,1.046,1
Kepler-811 b,23.58444746,5.5545,429.2,3.0,5655.0,1.354,1
Kepler-292 e,11.97884409,3.751,707.9,2.11,5296.0,0.808,1
Kepler-292 c,3.71545593,2.558,331.7,1.46,5296.0,0.808,1
Kepler-292 b,2.58083264,2.1729,270.2,1.31,5296.0,0.808,1
Kepler-293 b,19.25404023,4.6509,987.7,3.04,5798.0,0.941,1
Kepler-299 d,15.0549356,4.801,256.4,1.6,5616.0,0.999,1
Kepler-299 b,2.92721119,2.545,170.2,1.29,5616.0,0.999,1
Kepler-299 e,38.2856338,6.512,322.8,1.77,5616.0,0.999,1
Kepler-846 b,19.80787763,3.453,616.3,2.08,5775.0,0.84,1
Kepler-847 b,2.343230566,2.0424,246.5,1.18,4798.0,0.782,1
Kepler-812 b,10.1171684,4.6677,288.7,3.07,6306.0,1.792,1
Kepler-813 b,19.12947603,3.9622,451.2,4.23,5372.0,1.71,1
Kepler-1667 b,83.5781976,7.2487,630.8,6.63,6056.0,2.562,1
Kepler-814 b,6.1469956,3.3153,249.6,2.04,6110.0,1.296,1
Kepler-293 c,54.1558384,4.432,1109.8,3.88,5798.0,0.941,1
Kepler-5 b,3.548465446,4.56904,7251.5,14.92,6290.0,1.746,1
Kepler-477 b,11.1199028,3.3759,636.3,2.08,5078.0,0.766,1
Kepler-828 b,0.567856484,1.0258,334.8,1.55,5073.0,0.853,1
Kepler-300 c,40.7150498,8.587,563.9,2.2,5968.0,0.881,1
Kepler-300 b,10.44635944,2.749,354.2,2.18,5968.0,0.881,1
Kepler-301 b,2.508553286,2.2664,211.6,1.28,5814.0,0.881,1
Kepler-301 d,13.75129636,3.853,348.5,1.66,5814.0,0.881,1
Kepler-114 c,8.041347775,2.6332,591.0,1.29,3980.0,0.54,1
Kepler-815 b,8.57504983,8.653,160.6,4.26,4986.0,3.464,1
Kepler-1743 b,7.64970832,6.625,55.4,1.43,5855.0,1.613,1
Kepler-11 b,10.30401132,4.2246,316.1,1.84,5657.0,1.046,1
Kepler-1745 b,3.016182013,2.8349,222.5,2.25,5611.0,1.4,1
Kepler-829 b,6.8833761,2.2702,458.4,1.69,5679.0,0.794,1
Kepler-301 c,5.41908491,2.3379,231.0,1.38,5814.0,0.881,1
Kepler-1751 b,7.01733571,3.567,255.5,1.61,6052.0,0.967,1
Kepler-848 b,6.91134223,5.6743,201.7,1.9,5685.0,1.35,1
Kepler-849 b,394.6249514,24.108,2013.3,7.79,5910.0,1.727,1
Kepler-850 b,7.19304935,3.407,255.3,1.59,6185.0,0.991,1
Kepler-420 b,86.64764448,4.2326,7311.6,9.4,5522.0,1.12,1
Kepler-281 c,36.33750453,7.06,2828.4,5.3,5717.0,0.884,1
Kepler-281 b,14.64613058,5.688,593.5,2.22,5717.0,0.884,1
Kepler-281 d,148.272013,4.192,1707.4,4.3,5717.0,0.884,1
Kepler-816 b,10.50682978,3.7769,13356.0,9.01,5127.0,0.782,1
Kepler-1746 b,321.2124365,4.012,2358.6,7.25,6018.0,1.286,1
Kepler-830 b,11.29689442,4.623,198.5,1.74,6096.0,1.176,1
Kepler-116 b,5.968724048,3.651,510.6,3.26,6122.0,1.439,1
Kepler-854 b,2.144632238,6.2701,19837.0,59.19,6296.0,1.305,1
Kepler-799 b,133.460999,11.4997,5032.9,11.21,5588.0,1.593,1
Kepler-114 b,5.188563677,2.3683,358.7,1.0,3980.0,0.54,1
Kepler-799 c,15.19423359,3.106,367.8,3.69,5588.0,1.593,1
Kepler-817 b,3.990105908,2.4108,6154.9,7.45,5926.0,0.913,1
Kepler-818 b,10.035381809,3.4062,2829.7,4.42,5813.0,0.833,1
Kepler-831 b,5.62154315,2.4143,172.3,1.37,5637.0,0.96,1
Kepler-851 b,8.50698069,2.938,295.5,1.9,5822.0,0.986,1
Kepler-407 b,0.669310092,1.6274,131.8,1.13,5475.0,1.003,1
Kepler-852 b,44.9306706,6.539,438.4,2.49,6121.0,1.164,1
Kepler-800 b,14.13175309,4.0136,1033.0,3.02,5616.0,0.822,1
Kepler-801 b,11.41926141,3.9908,915.6,1.48,3823.0,0.492,1
Kepler-819 b,33.1996355,5.022,1112.5,2.85,5102.0,0.88,1
Kepler-288 c,19.30581662,4.2902,709.1,4.0,5661.0,1.522,1
Kepler-478 b,13.22175358,2.7884,876.5,2.38,5211.0,0.799,1
Kepler-853 b,7.16893064,4.6766,112.8,1.61,6221.0,1.458,1
Kepler-57 b,5.729317577,1.1816,865.4,2.41,5320.0,0.786,1
Kepler-114 d,11.776132317,2.8971,1430.8,2.08,3980.0,0.54,1
Kepler-57 c,11.60908533,2.2603,489.3,1.71,5320.0,0.786,1
Kepler-802 b,40.05881661,5.595,1239.4,3.43,5668.0,0.868,1
Kepler-288 b,6.09747233,3.431,217.6,2.22,5661.0,1.522,1
Kepler-288 d,56.637918,6.172,589.7,3.68,5661.0,1.522,1
Kepler-115 c,8.99088621,4.2447,469.7,2.78,5881.0,1.171,1
Kepler-855 b,7.886632468,5.2147,6331.2,8.99,5847.0,1.135,1
Kepler-856 b,8.027681123,3.0942,8725.4,8.43,5569.0,0.887,1
Kepler-421 b,704.962626,18.003,2319.1,4.53,5305.0,0.818,1
Kepler-803 b,50.28635977,6.3212,1119.3,3.88,5900.0,1.167,1
Kepler-1991 c,22.79020351,5.0394,617.9,2.57,5478.0,1.053,1
Kepler-1991 b,13.26079792,3.912,199.4,1.47,5478.0,1.053,1
Kepler-820 b,127.8334997,10.914,1829.9,9.46,6505.0,2.17,1
Kepler-58 b,10.21864532,3.802,445.3,2.33,6100.0,1.083,1
Kepler-58 c,15.573637,5.326,468.1,2.94,6100.0,1.083,1
Kepler-58 d,40.1015561,5.246,550.0,2.92,6100.0,1.083,1
Kepler-58 e,4.45814897,2.867,188.1,1.61,6100.0,1.083,1
Kepler-1747 b,6.230335,1.6493,1449.2,3.7,5477.0,0.865,1
Kepler-479 b,12.49340725,2.2614,715.7,2.2,5207.0,0.795,1
Kepler-294 c,6.62643441,3.1752,814.6,2.54,5616.0,0.903,1
Kepler-294 b,3.70122061,2.523,327.4,1.62,5616.0,0.903,1
Kepler-790 b,13.73474071,2.769,746.4,2.71,5196.0,0.772,1
Kepler-791 b,14.55387488,6.973,319.7,3.45,6143.0,1.507,1
Kepler-79 e,81.0637895,3.001,476.0,3.01,6198.0,1.324,1
Kepler-282 d,24.8056775,6.148,624.4,2.16,5600.0,0.872,1
Kepler-11 c,13.02493307,4.5706,778.4,2.88,5657.0,1.046,1
Kepler-282 e,44.3471936,6.43,791.7,2.45,5600.0,0.872,1
Kepler-282 b,9.2207691,4.907,140.0,1.02,5600.0,0.872,1
Kepler-282 c,13.6396648,5.425,162.7,1.1,5600.0,0.872,1
Kepler-821 b,1.922799706,1.8604,259.7,1.28,5194.0,0.815,1
Kepler-822 b,3.222975318,2.9247,232.7,1.47,5823.0,0.96,1
Kepler-823 b,4.16811839,2.8084,263.0,2.28,5689.0,1.313,1
Kepler-1748 b,5.82348911,2.2441,888.7,3.0,5774.0,0.864,1
Kepler-832 b,7.13969705,3.981,512.9,2.24,6014.0,0.993,1
Kepler-833 b,18.75470238,3.0331,995.3,1.67,3976.0,0.54,1
Kepler-792 b,11.30123036,4.022,277.1,1.85,5730.0,1.122,1
Kepler-793 b,4.24153629,2.971,188.1,1.44,5776.0,1.047,1
Kepler-277 b,17.32419108,8.045,241.3,3.14,5968.0,1.857,1
Kepler-804 b,14.37457572,4.7892,335.8,1.94,5768.0,1.067,1
Kepler-804 c,9.65188331,4.296,103.2,1.08,5768.0,1.067,1
Kepler-1742 b,49.4781446,2.493,496.6,1.88,5776.0,0.849,1
Kepler-805 b,30.8639476,8.864,256.5,3.01,5977.0,1.571,1
Kepler-115 b,2.403640701,1.4012,74.9,1.24,5881.0,1.171,1
Kepler-824 b,4.51436096,3.0083,230.7,1.84,5940.0,1.215,1
Kepler-825 b,3.77359871,2.7282,176.0,1.29,6224.0,0.969,1
Kepler-825 c,8.18182189,2.4566,299.6,1.77,6224.0,0.969,1
Kepler-834 b,13.32389352,3.2208,781.3,1.26,3751.0,0.45,1
Kepler-480 b,4.919584997,4.1988,425.7,2.86,6236.0,1.378,1
Kepler-835 b,11.41911886,5.135,509.2,3.32,6311.0,1.172,1
Kepler-836 b,11.36113254,4.1886,569.5,2.6,6244.0,1.009,1
Kepler-1749 b,14.53410833,3.3094,510.6,1.36,3957.0,0.553,1
Kepler-277 c,33.0063185,7.118,278.1,3.13,5968.0,1.857,1
Kepler-794 b,11.13127159,4.2372,211.2,2.06,5800.0,1.435,1
Kepler-795 b,29.6193891,4.9595,314.7,1.74,5618.0,0.996,1
Kepler-113 c,8.925079516,2.6766,977.5,2.36,4728.0,0.693,1
Kepler-806 b,8.0922105,5.7696,65.3,1.44,5774.0,1.395,1
Kepler-11 d,22.687155,5.4921,960.0,3.2,5657.0,1.046,1
Kepler-826 b,4.48758768,2.874,112.0,1.37,6060.0,1.257,1
Kepler-837 b,16.56062577,2.611,700.8,2.94,5818.0,0.855,1
Kepler-838 b,15.74958583,4.6672,659.5,2.77,6191.0,1.025,1
Kepler-839 b,37.8145252,9.109,412.5,3.04,5988.0,1.314,1
Kepler-295 b,12.64504291,9.117,200.4,1.55,5607.0,0.886,1
Kepler-295 c,21.5262958,8.392,190.0,1.36,5607.0,0.886,1
Kepler-295 d,33.8845825,6.538,224.1,1.74,5607.0,0.886,1
Kepler-796 b,6.40087137,2.5561,133.6,1.91,5426.0,1.421,1
Kepler-278 b,30.1599411,7.874,175.9,4.54,5010.0,3.051,1
Kepler-278 c,51.0771048,11.233,141.5,3.66,5010.0,3.051,1
Kepler-807 b,117.93110803,5.8796,8506.6,10.36,6392.0,1.072,1
Kepler-289 c,125.86540191,9.0191,12390.0,12.37,5933.0,1.115,1
Kepler-289 b,34.5439452,3.482,429.8,2.67,5933.0,1.115,1
Kepler-23 c,10.74241765,6.0633,415.2,3.06,5761.0,1.518,1
Kepler-840 b,2.495780169,4.2721,25070.0,15.75,6039.0,0.992,1
Kepler-113 b,4.75400072,2.5394,748.7,2.0,4728.0,0.693,1
Kepler-6 b,3.234699282,3.59385,10559.0,13.06,5640.0,1.291,1
Kepler-11 e,31.99552485,4.2817,1376.1,4.12,5657.0,1.046,1
Kepler-827 b,51.92920654,5.2637,3425.8,8.49,5671.0,1.442,1
Kepler-1987 d,5.644914154,2.2599,1397.9,2.66,4769.0,0.714,1
Kepler-475 b,3.105507835,1.7458,904.6,2.68,4989.0,0.791,1
Kepler-296 c,5.841636615,1.8734,1336.3,1.38,3526.0,0.383,1
Kepler-296 d,19.85029495,2.8407,1607.5,1.52,3526.0,0.383,1
Kepler-23 d,15.27443889,6.0765,206.7,2.17,5761.0,1.518,1
Kepler-283 b,11.00817635,2.013,1462.5,2.15,4141.0,0.582,1
Kepler-283 c,92.7495777,5.506,1105.1,1.87,4141.0,0.582,1
Kepler-432 b,52.5008645,14.9066,946.7,12.41,4976.0,4.157,1
Kepler-808 b,0.63133171,1.1487,434.5,1.2,4441.0,0.53,1
Kepler-284 b,12.69905011,2.9899,797.4,2.62,5291.0,0.882,1
Kepler-1987 e,8.74292005,2.6277,779.5,1.92,4769.0,0.714,1
Kepler-1987 c,3.64830183,1.9985,371.7,1.33,4769.0,0.714,1
Kepler-1987 b,2.345863002,1.6795,316.7,1.23,4769.0,0.714,1
Kepler-1744 b,37.1011418,5.5556,1357.5,3.19,5986.0,0.85,1
Kepler-296 b,10.8644095,1.853,748.7,1.14,3526.0,0.383,1
Kepler-841 b,124.4197175,3.7197,4107.0,10.3,5066.0,1.659,1
Kepler-842 b,1.219568047,1.5681,494.9,1.51,4838.0,0.701,1
Kepler-843 b,2.05388477,2.1635,546.7,2.74,5632.0,1.176,1
Kepler-297 b,38.86848956,6.0573,1004.9,2.81,5618.0,0.897,1
Kepler-279 c,35.7353616,8.491,778.8,5.47,6366.0,1.697,1
Kepler-279 b,12.30971679,6.74,396.0,3.82,6366.0,1.697,1
Kepler-279 d,54.4205407,8.559,598.0,3.2,6781.0,1.067,1
Kepler-797 b,27.07237655,6.9592,514.2,2.18,5936.0,0.965,1
Kepler-284 c,37.5142128,5.303,935.0,2.68,5291.0,0.882,1
Kepler-809 b,55.6391882,7.316,853.0,3.13,5949.0,0.962,1
Kepler-11 f,46.6856205,6.3794,588.8,2.52,5657.0,1.046,1
Kepler-810 b,4.59726613,2.909,313.0,1.69,5999.0,0.959,1
Kepler-1758 b,9.97716876,5.908,252.9,2.53,5557.0,1.616,1
Kepler-904 b,3.02168007,2.8264,171.9,1.31,6201.0,0.989,1
Kepler-316 b,2.240486703,1.3988,436.3,1.22,4198.0,0.574,1
Kepler-1766 b,105.0145774,7.426,296.0,2.29,5868.0,1.042,1
Kepler-935 b,4.88084456,2.5574,343.0,1.55,4929.0,0.861,1
Kepler-936 b,10.56137217,3.2645,238.4,2.43,5610.0,1.171,1
Kepler-937 b,67.6690554,9.556,961.1,3.39,6127.0,1.08,1
Kepler-861 b,3.949627144,1.5485,807.2,2.32,5155.0,0.836,1
Kepler-1753 b,16.00460392,3.9475,831.9,2.24,5180.0,0.769,1
Kepler-862 b,3.148661555,2.1978,550.5,2.15,5258.0,0.873,1
Kepler-304 b,3.295701024,1.8268,1745.7,2.81,4723.0,0.691,1
Kepler-304 d,9.65349016,2.9029,1308.6,2.41,4723.0,0.691,1
Kepler-304 c,5.315954488,1.1165,965.9,2.33,4723.0,0.691,1
Kepler-484 b,10.04556377,3.2027,671.4,2.19,5632.0,0.853,1
Kepler-304 e,1.499144441,1.4259,258.9,1.09,4723.0,0.691,1
Kepler-905 b,5.082748362,1.7732,276.7,1.4,5430.0,0.858,1
Kepler-311 b,9.17617167,4.2642,206.9,1.66,5903.0,1.156,1
Kepler-311 c,19.7383992,4.894,168.1,1.61,5903.0,1.156,1
Kepler-906 b,41.6980186,5.7047,440.8,2.03,5997.0,0.971,1
Kepler-1767 b,59.6585348,5.514,1043.8,3.59,5243.0,0.831,1
Kepler-938 b,52.6298542,6.118,675.8,3.68,5339.0,1.433,1
Kepler-427 b,10.290994129,4.28889,9655.7,13.43,5803.0,1.373,1
Kepler-939 b,14.8783945,7.491,322.8,1.63,5822.0,0.837,1
Kepler-940 b,59.6222627,6.888,993.4,3.63,6108.0,0.997,1
Kepler-1754 b,8.19596647,2.824,792.8,2.04,4723.0,0.747,1
Kepler-863 b,15.59466045,5.0478,867.7,2.74,5900.0,0.929,1
Kepler-482 b,56.35407916,3.4449,1037.0,2.59,4802.0,0.701,1
Kepler-408 b,2.465024332,1.262,30.7,0.69,6139.0,1.194,1
Kepler-907 b,15.86624787,4.25,77.3,1.31,6099.0,1.308,1
Kepler-425 b,3.797018259,2.2608,14431.0,10.07,5167.0,0.848,1
Kepler-908 b,1.340596782,1.6484,107.5,1.16,5992.0,1.125,1
Kepler-941 b,17.42393582,4.929,770.9,3.29,6018.0,0.969,1
Kepler-1651 b,9.8786461,1.8915,1472.7,1.6,3609.0,0.422,1
Kepler-942 b,44.96407458,4.981,811.6,2.0,4827.0,0.729,1
Kepler-943 b,49.7700907,10.065,3529.2,5.12,5774.0,0.818,1
Kepler-864 b,5.83376197,3.9988,532.9,2.98,6213.0,1.195,1
Kepler-864 c,2.42150341,2.965,171.5,1.62,6213.0,1.195,1
Kepler-865 b,14.16400071,4.3031,728.1,2.35,5440.0,0.885,1
Kepler-865 c,6.20920207,2.637,101.9,0.89,5440.0,0.885,1
Kepler-305 b,5.48711441,2.93,1328.6,3.24,5103.0,0.787,1
Kepler-305 c,8.29084167,3.613,1033.9,3.21,5103.0,0.787,1
Kepler-305 e,3.20539622,2.143,453.6,1.7,5103.0,0.787,1
Kepler-305 d,16.73869035,2.398,996.8,2.56,5103.0,0.787,1
Kepler-909 b,13.93291548,2.6239,131.6,1.66,6026.0,1.207,1
Kepler-910 b,2.36436762,3.372,28.4,0.82,6250.0,1.543,1
Kepler-911 b,20.31047472,5.3357,164.6,2.41,6065.0,1.877,1
Kepler-912 b,2.53475568,4.5716,463.0,2.02,5662.0,0.806,1
Kepler-944 b,43.3167427,4.995,987.5,2.42,5654.0,0.774,1
Kepler-945 b,31.0033072,5.253,645.2,2.72,6090.0,1.071,1
Kepler-866 b,2.617028373,2.046,499.4,1.57,4831.0,0.724,1
Kepler-867 b,150.2412582,10.849,2378.5,4.6,5604.0,0.943,1
Kepler-891 b,53.44944498,5.3091,3437.0,5.82,5919.0,1.0,1
Kepler-306 c,7.24022418,2.9153,864.9,2.14,4955.0,0.721,1
Kepler-306 b,4.64622383,2.5137,446.5,1.82,4955.0,0.721,1
Kepler-913 b,10.29674097,2.7292,1011.8,5.75,6068.0,1.797,1
Kepler-913 c,5.93919041,2.285,424.5,3.7,6068.0,1.797,1
Kepler-312 c,19.74733983,3.4444,480.7,2.62,6243.0,1.149,1
Kepler-486 b,30.360445359,6.0134,21125.0,10.99,4939.0,0.765,1
Kepler-914 b,4.4096675,2.1418,132.7,1.51,5836.0,1.166,1
Kepler-1671 b,4.16787814,2.2136,168.1,1.07,5251.0,0.847,1
Kepler-946 b,11.79161234,3.036,415.4,2.41,5619.0,1.199,1
Kepler-947 b,26.964501,3.792,601.7,2.2,5754.0,0.905,1
Kepler-948 b,7.76845639,3.689,217.8,1.35,5447.0,0.917,1
Kepler-868 b,5.03257009,4.213,439.1,2.53,5970.0,0.908,1
Kepler-869 b,40.4286676,7.102,916.1,2.92,5813.0,0.833,1
Kepler-870 b,21.3588236,5.823,640.1,2.52,6170.0,0.992,1
Kepler-871 b,22.0459163,5.22,804.8,3.05,5900.0,0.951,1
Kepler-306 d,17.32670445,4.269,800.0,2.23,4955.0,0.721,1
Kepler-306 e,44.8411168,5.902,1051.6,2.75,4955.0,0.721,1
Kepler-892 b,13.75207851,2.8831,1215.6,2.81,4802.0,0.699,1
Kepler-893 b,6.33855946,3.4617,721.7,3.31,6108.0,1.03,1
Kepler-915 b,4.59489816,3.1381,109.7,1.85,6056.0,1.381,1
Kepler-916 b,32.2964275,4.561,472.2,1.9,5246.0,0.891,1
Kepler-917 b,2.97041801,2.2369,530.7,1.7,5068.0,0.743,1
Kepler-422 b,7.891448838,4.2854,10345.0,12.63,5972.0,1.237,1
Kepler-872 b,2.578852119,2.3581,334.3,1.63,5743.0,0.853,1
Kepler-483 b,30.22910274,6.6751,443.4,3.49,6325.0,1.518,1
Kepler-894 b,9.80321143,4.4617,813.4,2.99,6170.0,0.992,1
Kepler-1755 b,24.81097206,3.2245,2090.8,4.22,6086.0,0.921,1
Kepler-918 b,4.8538404,3.198,196.4,1.72,5778.0,0.968,1
Kepler-919 b,11.04605365,4.799,308.3,1.8,6093.0,1.025,1
Kepler-1759 b,3.72020708,1.892,156.9,0.99,5017.0,0.797,1
Kepler-949 b,8.689301216,2.563,1117.0,2.92,5211.0,0.895,1
Kepler-949 c,20.99757968,2.454,1131.8,2.97,5211.0,0.895,1
Kepler-488 b,3.120828136,2.1878,16456.0,14.16,6122.0,0.996,1
Kepler-1768 b,15.13590453,2.236,255.7,2.57,6050.0,1.572,1
Kepler-303 b,1.937029968,1.4727,312.3,0.87,4042.0,0.49,1
Kepler-303 c,7.06117322,1.0406,481.7,1.23,4042.0,0.49,1
Kepler-873 b,20.55331441,5.3136,678.3,3.19,6325.0,1.112,1
Kepler-874 b,40.0686713,5.8875,970.9,3.1,6026.0,0.992,1
Kepler-87 b,114.73658,12.0355,4850.0,12.28,5597.0,1.699,1
Kepler-87 c,191.239133,16.942,1061.2,6.47,5597.0,1.699,1
Kepler-307 b,10.41572666,2.7719,825.3,3.01,5511.0,0.987,1
Kepler-313 b,14.97031664,5.884,290.5,2.53,5726.0,1.483,1
Kepler-313 c,32.2753853,8.622,223.9,2.31,5726.0,1.483,1
Kepler-1760 b,38.3262237,3.073,392.1,2.43,5229.0,0.903,1
Kepler-1761 b,4.04355245,1.965,416.2,1.75,3871.0,0.532,1
Kepler-317 b,5.52418625,2.826,491.0,2.25,5334.0,1.004,1
Kepler-317 c,8.77514782,3.176,351.9,1.91,5334.0,1.004,1
Kepler-875 b,27.5071114,5.907,580.7,2.58,5783.0,0.88,1
Kepler-876 b,5.1443645,2.703,310.7,1.55,5157.0,0.904,1
Kepler-877 b,18.45848388,3.3703,535.3,2.5,5311.0,0.948,1
Kepler-878 b,25.9421582,4.045,569.7,1.95,5167.0,0.796,1
Kepler-1711 b,21.06075303,5.2472,301.2,1.78,5706.0,1.034,1
Kepler-307 c,13.08424286,3.0401,662.0,2.71,5511.0,0.987,1
Kepler-423 b,2.684328541,2.69382,18136.0,12.73,5561.0,0.956,1
Kepler-895 b,2.806243488,1.6271,599.6,1.41,4153.0,0.581,1
Kepler-920 b,6.53194024,3.3351,771.9,3.09,5301.0,0.977,1
Kepler-921 b,51.3011844,5.359,498.9,2.07,6032.0,0.929,1
Kepler-922 b,0.938466959,1.3015,217.4,1.58,5499.0,1.087,1
Kepler-426 b,3.217518511,2.11481,14319.0,11.38,5720.0,0.903,1
Kepler-318 b,4.66271902,2.757,1630.6,3.86,5729.0,0.939,1
Kepler-318 c,11.8150174,2.834,1003.0,3.48,5729.0,0.939,1
Kepler-411 c,7.834433676,2.89,2018.1,3.47,4920.0,0.72,1
Kepler-411 b,3.005156911,2.0747,691.6,2.2,4920.0,0.72,1
Kepler-879 b,33.3856176,5.0361,553.2,2.48,5833.0,1.022,1
Kepler-880 b,7.71467686,4.5871,233.9,4.65,6900.0,2.599,1
Kepler-881 b,4.4444826,3.686,163.0,1.71,6240.0,1.079,1
Kepler-896 c,29.5422566,13.902,879.9,3.15,5510.0,0.803,1
Kepler-896 b,144.551628,16.599,1035.2,3.06,5510.0,0.803,1
Kepler-897 b,8.04727721,5.159,486.0,2.33,5840.0,0.849,1
